customerID,churn_probability,churn_prediction,risk_level,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,TechSupport,PaymentMethod
2357-COQEK,0.91,Yes,Critical Risk,28,Month-to-month,103.3,2890.65,Fiber optic,No,Yes,Electronic check
1193-RTSLK,0.91,Yes,Critical Risk,38,Month-to-month,83.9,3233.6,Fiber optic,Yes,No,Credit card (automatic)
5233-GEEAX,0.91,Yes,Critical Risk,8,Month-to-month,29.4,221.9,DSL,No,No,Electronic check
6158-DWPZT,0.91,Yes,Critical Risk,9,One year,24.1,259.8,DSL,No,No,Bank transfer (automatic)
1670-SVOWZ,0.91,Yes,Critical Risk,14,Month-to-month,89.65,1208.35,Fiber optic,No,Yes,Credit card (automatic)
4139-SUGLD,0.91,Yes,Critical Risk,31,Month-to-month,35.4,1077.5,DSL,Yes,Yes,Bank transfer (automatic)
4607-CHPCA,0.91,Yes,Critical Risk,25,One year,90.4,2178.6,Fiber optic,No,No,Electronic check
4523-WXCEF,0.91,Yes,Critical Risk,59,Month-to-month,101.1,6039.9,Fiber optic,No,No,Electronic check
6121-VZNQB,0.91,Yes,Critical Risk,1,Month-to-month,19.1,19.1,No,No internet service,No internet service,Mailed check
5449-FIBXJ,0.91,Yes,Critical Risk,19,Month-to-month,103.3,2012.7,Fiber optic,No,Yes,Electronic check
8257-RZAHR,0.91,Yes,Critical Risk,14,Month-to-month,64.7,941,DSL,Yes,No,Bank transfer (automatic)
5649-TJHOV,0.91,Yes,Critical Risk,27,Month-to-month,36.5,1032,DSL,No,No,Bank transfer (automatic)
4193-ORFCL,0.91,Yes,Critical Risk,1,Month-to-month,45.1,45.1,DSL,No,No,Mailed check
4662-EKDPQ,0.91,Yes,Critical Risk,2,Month-to-month,62.05,118.3,DSL,No,No,Bank transfer (automatic)
0325-XBFAC,0.91,Yes,Critical Risk,8,Month-to-month,94.7,740.3,Fiber optic,No,No,Electronic check
5167-ZFFMM,0.91,Yes,Critical Risk,1,Month-to-month,90.85,90.85,Fiber optic,No,No,Credit card (automatic)
3866-MDTUB,0.91,Yes,Critical Risk,2,Month-to-month,70.75,146.9,DSL,Yes,No,Electronic check
9898-KZQDZ,0.91,Yes,Critical Risk,40,Month-to-month,94.55,3640.45,Fiber optic,No,No,Credit card (automatic)
5498-TXHLF,0.91,Yes,Critical Risk,34,Month-to-month,87.45,2874.15,Fiber optic,No,No,Electronic check
2718-GAXQD,0.91,Yes,Critical Risk,4,Month-to-month,46.0,181.6,DSL,No,No,Electronic check
3211-ILJTT,0.91,Yes,Critical Risk,17,Month-to-month,70.4,1214.05,Fiber optic,No,No,Bank transfer (automatic)
4903-UYAVB,0.91,Yes,Critical Risk,5,Month-to-month,19.35,126.05,No,No internet service,No internet service,Mailed check
7549-MYGPK,0.91,Yes,Critical Risk,63,Month-to-month,100.55,6215.35,Fiber optic,Yes,No,Electronic check
9831-BPFRI,0.91,Yes,Critical Risk,39,One year,89.55,3474.45,Fiber optic,No,Yes,Electronic check
6376-GAHQE,0.91,Yes,Critical Risk,4,Month-to-month,77.85,299.2,Fiber optic,No,No,Electronic check
5295-PCJOO,0.91,Yes,Critical Risk,4,Month-to-month,49.4,184.4,DSL,Yes,No,Electronic check
6230-BSUXY,0.91,Yes,Critical Risk,1,Month-to-month,85.0,85,Fiber optic,No,No,Electronic check
4183-WCSEP,0.91,Yes,Critical Risk,31,Month-to-month,78.45,2435.15,Fiber optic,No,Yes,Electronic check
4369-HTUIF,0.91,Yes,Critical Risk,6,Month-to-month,85.15,503.6,Fiber optic,Yes,No,Bank transfer (automatic)
0265-EDXBD,0.91,Yes,Critical Risk,32,Month-to-month,74.9,2303.35,Fiber optic,No,No,Electronic check
6982-UQZLY,0.9088,Yes,Critical Risk,1,Month-to-month,20.85,20.85,No,No internet service,No internet service,Mailed check
5028-HTLJB,0.9077,Yes,Critical Risk,1,Month-to-month,20.05,20.05,No,No internet service,No internet service,Mailed check
8775-CEBBJ,0.905,Yes,Critical Risk,9,Month-to-month,44.2,403.35,DSL,No,No,Bank transfer (automatic)
3192-NQECA,0.905,Yes,Critical Risk,68,Two year,110.0,7611.85,Fiber optic,No,Yes,Bank transfer (automatic)
6366-ZGQGL,0.905,Yes,Critical Risk,1,Month-to-month,24.8,24.8,DSL,No,No,Bank transfer (automatic)
9210-IAHGH,0.905,Yes,Critical Risk,7,Month-to-month,70.75,450.8,DSL,No,Yes,Credit card (automatic)
5868-CZJDR,0.905,Yes,Critical Risk,1,Month-to-month,31.35,31.35,DSL,No,No,Mailed check
0107-WESLM,0.905,Yes,Critical Risk,1,Month-to-month,19.85,19.85,No,No internet service,No internet service,Electronic check
3927-NLNRY,0.905,Yes,Critical Risk,53,One year,94.25,4867.95,Fiber optic,No,No,Bank transfer (automatic)
8399-YNDCH,0.905,Yes,Critical Risk,21,Month-to-month,60.05,1236.15,DSL,No,No,Bank transfer (automatic)
3999-QGRJH,0.905,Yes,Critical Risk,8,Month-to-month,69.7,560.85,Fiber optic,No,No,Electronic check
0420-BWTPW,0.905,Yes,Critical Risk,8,Month-to-month,25.5,215.2,DSL,No,No,Mailed check
0137-UDEUO,0.905,Yes,Critical Risk,3,Month-to-month,19.85,63.75,No,No internet service,No internet service,Mailed check
2479-BRAMR,0.905,Yes,Critical Risk,41,Month-to-month,83.75,3273.55,Fiber optic,Yes,No,Bank transfer (automatic)
6178-KFNHS,0.905,Yes,Critical Risk,12,Month-to-month,78.3,909.25,Fiber optic,Yes,No,Electronic check
0260-ZDLGK,0.905,Yes,Critical Risk,9,Month-to-month,72.9,651.4,DSL,No,Yes,Mailed check
8610-WFCJF,0.905,Yes,Critical Risk,49,Month-to-month,95.6,4783.5,Fiber optic,No,No,Electronic check
5440-FLBQG,0.905,Yes,Critical Risk,69,Two year,108.4,7318.2,Fiber optic,No,Yes,Bank transfer (automatic)
5707-ORNDZ,0.905,Yes,Critical Risk,9,Month-to-month,54.55,494.05,DSL,Yes,No,Electronic check
6425-YQLLO,0.905,Yes,Critical Risk,66,One year,105.95,6975.25,Fiber optic,No,Yes,Credit card (automatic)
1771-OADNZ,0.905,Yes,Critical Risk,29,Month-to-month,95.9,2745.2,Fiber optic,No,No,Electronic check
0618-XWMSS,0.905,Yes,Critical Risk,28,Month-to-month,74.9,2068.55,Fiber optic,Yes,No,Bank transfer (automatic)
2321-OMBXY,0.905,Yes,Critical Risk,38,One year,80.3,3058.65,DSL,Yes,Yes,Credit card (automatic)
2359-QWQUL,0.905,Yes,Critical Risk,39,One year,104.7,4134.85,Fiber optic,Yes,Yes,Credit card (automatic)
2433-KMEAS,0.905,Yes,Critical Risk,22,Month-to-month,54.45,1127.35,DSL,Yes,No,Electronic check
7055-VKGDA,0.905,Yes,Critical Risk,54,One year,105.4,5643.4,Fiber optic,Yes,Yes,Credit card (automatic)
6715-OFDBP,0.905,Yes,Critical Risk,5,Month-to-month,70.05,346.4,DSL,No,No,Electronic check
5955-ERIHD,0.905,Yes,Critical Risk,18,Month-to-month,94.7,1687.95,Fiber optic,No,No,Electronic check
7580-UGXNC,0.905,Yes,Critical Risk,2,Month-to-month,54.85,104.2,DSL,Yes,No,Mailed check
9821-POOTN,0.905,Yes,Critical Risk,35,Month-to-month,75.2,2576.2,Fiber optic,No,No,Electronic check
4088-YLDSU,0.905,Yes,Critical Risk,55,One year,104.15,5743.05,Fiber optic,No,Yes,Electronic check
5922-ABDVO,0.905,Yes,Critical Risk,19,Month-to-month,89.65,1761.05,Fiber optic,No,No,Mailed check
4398-HSCJH,0.905,Yes,Critical Risk,3,Month-to-month,63.6,155.65,DSL,No,Yes,Electronic check
3090-HAWSU,0.905,Yes,Critical Risk,61,Two year,111.6,6876.05,Fiber optic,Yes,Yes,Credit card (automatic)
0617-AQNWT,0.905,Yes,Critical Risk,64,Two year,47.85,3147.5,DSL,Yes,Yes,Electronic check
4959-JOSRX,0.905,Yes,Critical Risk,2,Month-to-month,44.6,80.55,DSL,No,No,Credit card (automatic)
3351-NQLDI,0.905,Yes,Critical Risk,67,One year,94.35,6341.45,Fiber optic,Yes,Yes,Credit card (automatic)
9490-DFPMD,0.905,Yes,Critical Risk,42,Month-to-month,84.65,3541.35,Fiber optic,No,No,Electronic check
5318-IXUZF,0.905,Yes,Critical Risk,2,Month-to-month,87.15,183.75,Fiber optic,No,No,Bank transfer (automatic)
4587-VVTOX,0.905,Yes,Critical Risk,6,Month-to-month,105.3,545.2,Fiber optic,No,No,Electronic check
0397-GZBBC,0.905,Yes,Critical Risk,59,Month-to-month,93.85,5574.75,Fiber optic,No,No,Bank transfer (automatic)
7551-DACSP,0.905,Yes,Critical Risk,6,Month-to-month,55.3,324.25,DSL,No,No,Mailed check
3194-ORPIK,0.905,Yes,Critical Risk,50,Month-to-month,84.4,4116.15,Fiber optic,No,No,Bank transfer (automatic)
4580-TMHJU,0.905,Yes,Critical Risk,43,Month-to-month,56.15,2499.3,DSL,No,No,Electronic check
8761-NSOBC,0.905,Yes,Critical Risk,44,Month-to-month,100.55,4398.15,Fiber optic,No,Yes,Electronic check
6302-JGYRJ,0.905,Yes,Critical Risk,31,One year,79.45,2587.7,DSL,No,Yes,Mailed check
2037-XJFUP,0.905,Yes,Critical Risk,33,One year,95.8,3036.75,Fiber optic,No,No,Electronic check
5307-DZCVC,0.905,Yes,Critical Risk,32,Month-to-month,85.95,2628.6,Fiber optic,No,No,Credit card (automatic)
8387-MOJJT,0.905,Yes,Critical Risk,42,Month-to-month,77.95,3384,Fiber optic,No,No,Credit card (automatic)
2834-SPCJV,0.905,Yes,Critical Risk,52,Month-to-month,84.1,4348.65,Fiber optic,Yes,No,Electronic check
3030-YZADT,0.9,Yes,Critical Risk,9,Month-to-month,44.95,431,DSL,No,No,Mailed check
7774-OJSXI,0.9,Yes,Critical Risk,31,One year,103.45,3066.45,Fiber optic,No,No,Electronic check
5688-KZTSN,0.9,Yes,Critical Risk,15,Month-to-month,20.0,288.05,No,No internet service,No internet service,Electronic check
0836-SEYLU,0.9,Yes,Critical Risk,9,Month-to-month,40.65,328.95,DSL,No,Yes,Mailed check
5013-SBUIH,0.9,Yes,Critical Risk,50,Two year,109.65,5551.15,Fiber optic,Yes,Yes,Electronic check
6849-OYAMU,0.9,Yes,Critical Risk,19,One year,100.0,1888.65,Fiber optic,No,Yes,Bank transfer (automatic)
2195-ZRVAX,0.9,Yes,Critical Risk,47,Month-to-month,85.3,4045.65,Fiber optic,No,No,Electronic check
9170-GYZJC,0.9,Yes,Critical Risk,41,Month-to-month,79.9,3326.2,DSL,Yes,Yes,Credit card (automatic)
3571-RFHAR,0.9,Yes,Critical Risk,65,Month-to-month,109.15,6941.2,Fiber optic,No,Yes,Electronic check
9249-FXSCK,0.9,Yes,Critical Risk,52,One year,111.25,5916.45,Fiber optic,Yes,Yes,Credit card (automatic)
4800-CZMPC,0.9,Yes,Critical Risk,48,One year,103.25,5037.55,Fiber optic,Yes,No,Credit card (automatic)
1577-HKTFG,0.9,Yes,Critical Risk,30,Month-to-month,19.65,655.85,No,No internet service,No internet service,Bank transfer (automatic)
3870-MQAMG,0.9,Yes,Critical Risk,54,One year,110.35,5893.15,Fiber optic,No,Yes,Electronic check
8559-CIZFV,0.9,Yes,Critical Risk,21,One year,77.5,1625,DSL,Yes,Yes,Mailed check
9101-BWFSS,0.9,Yes,Critical Risk,50,One year,108.55,5610.7,Fiber optic,Yes,Yes,Electronic check
6982-SSHFK,0.9,Yes,Critical Risk,1,Month-to-month,44.4,44.4,DSL,No,No,Mailed check
0324-BRPCJ,0.9,Yes,Critical Risk,68,Month-to-month,100.2,6851.65,Fiber optic,No,No,Electronic check
6959-UWKHF,0.9,Yes,Critical Risk,1,Month-to-month,42.9,42.9,DSL,No,No,Electronic check
1842-EZJMK,0.9,Yes,Critical Risk,50,Month-to-month,103.7,5071.05,Fiber optic,No,Yes,Electronic check
4652-NNHNY,0.9,Yes,Critical Risk,16,Month-to-month,73.85,1284.2,Fiber optic,No,No,Bank transfer (automatic)
2100-BDNSN,0.9,Yes,Critical Risk,5,Month-to-month,67.95,350.3,DSL,No,Yes,Bank transfer (automatic)
0407-BDJKB,0.9,Yes,Critical Risk,60,Month-to-month,95.75,5742.9,Fiber optic,No,No,Electronic check
8178-EYZUO,0.9,Yes,Critical Risk,46,Month-to-month,93.7,4154.8,Fiber optic,Yes,No,Electronic check
9318-NKNFC,0.9,Yes,Critical Risk,1,Month-to-month,18.85,18.85,No,No internet service,No internet service,Mailed check
7817-BOQPW,0.9,Yes,Critical Risk,2,Month-to-month,75.55,166.3,Fiber optic,No,No,Electronic check
6179-GJPSO,0.9,Yes,Critical Risk,43,Month-to-month,108.15,4600.7,Fiber optic,Yes,Yes,Credit card (automatic)
6633-MPWBS,0.9,Yes,Critical Risk,5,Month-to-month,49.2,216.9,DSL,No,Yes,Electronic check
6481-OGDOO,0.9,Yes,Critical Risk,67,One year,90.6,6056.15,Fiber optic,Yes,No,Credit card (automatic)
1984-FCOWB,0.9,Yes,Critical Risk,70,One year,109.5,7674.55,Fiber optic,No,Yes,Electronic check
8679-JOEVF,0.9,Yes,Critical Risk,16,Month-to-month,59.4,1023.9,DSL,No,Yes,Electronic check
2141-RRYGO,0.9,Yes,Critical Risk,4,Month-to-month,68.65,261.25,DSL,No,No,Bank transfer (automatic)
1373-ORVIZ,0.9,Yes,Critical Risk,11,Month-to-month,66.35,740.8,DSL,No,Yes,Electronic check
7181-BQYBV,0.9,Yes,Critical Risk,1,Month-to-month,102.45,102.45,Fiber optic,Yes,No,Electronic check
3714-JTVOV,0.9,Yes,Critical Risk,42,Month-to-month,74.15,3229.4,Fiber optic,Yes,No,Credit card (automatic)
4745-LSPLO,0.8954,Yes,Critical Risk,1,Month-to-month,20.5,20.5,No,No internet service,No internet service,Mailed check
0843-WTBXE,0.895,Yes,Critical Risk,53,Month-to-month,85.45,4517.25,Fiber optic,No,No,Bank transfer (automatic)
3585-ISXZP,0.895,Yes,Critical Risk,8,Month-to-month,95.65,778.1,Fiber optic,No,No,Bank transfer (automatic)
0689-NKYLF,0.895,Yes,Critical Risk,13,Month-to-month,83.2,1060.6,Fiber optic,No,No,Electronic check
6214-EDAKZ,0.895,Yes,Critical Risk,22,Month-to-month,55.15,1206.05,DSL,No,Yes,Electronic check
7614-QVWQL,0.895,Yes,Critical Risk,49,One year,51.8,2541.25,DSL,No,No,Bank transfer (automatic)
1320-HTRDR,0.895,Yes,Critical Risk,3,Month-to-month,75.5,220.6,Fiber optic,No,No,Electronic check
2754-VDLTR,0.895,Yes,Critical Risk,10,Month-to-month,95.2,930.4,Fiber optic,No,No,Electronic check
2865-TCHJW,0.895,Yes,Critical Risk,4,Month-to-month,89.2,346.2,Fiber optic,No,No,Electronic check
0520-FDVVT,0.895,Yes,Critical Risk,35,One year,102.35,3626.1,Fiber optic,No,No,Bank transfer (automatic)
2947-DOMLJ,0.895,Yes,Critical Risk,1,Month-to-month,50.6,50.6,DSL,Yes,No,Mailed check
8182-PNAGI,0.895,Yes,Critical Risk,12,Month-to-month,50.25,593.75,DSL,No,Yes,Bank transfer (automatic)
4592-IWTJI,0.895,Yes,Critical Risk,3,Month-to-month,29.7,91.7,DSL,Yes,No,Credit card (automatic)
8623-TMRBY,0.895,Yes,Critical Risk,51,Month-to-month,84.2,4146.05,Fiber optic,No,No,Electronic check
8519-QJGJD,0.895,Yes,Critical Risk,14,Month-to-month,75.35,1025.95,Fiber optic,No,No,Electronic check
6240-EURKS,0.895,Yes,Critical Risk,18,Month-to-month,35.0,553,DSL,No,No,Electronic check
5202-IVJNU,0.895,Yes,Critical Risk,39,Month-to-month,30.1,1131.3,DSL,No,No,Credit card (automatic)
4927-WWOOZ,0.895,Yes,Critical Risk,2,Month-to-month,91.45,171.45,Fiber optic,No,No,Electronic check
5980-NOPLP,0.895,Yes,Critical Risk,44,Month-to-month,96.1,4364.1,Fiber optic,No,No,Electronic check
4566-QVRRW,0.895,Yes,Critical Risk,11,Month-to-month,44.05,483.7,DSL,No,No,Electronic check
5748-RNCJT,0.895,Yes,Critical Risk,69,Two year,106.5,7348.8,Fiber optic,No,Yes,Bank transfer (automatic)
8634-CILSZ,0.895,Yes,Critical Risk,69,One year,104.7,7220.35,Fiber optic,No,Yes,Bank transfer (automatic)
0378-XSZPU,0.895,Yes,Critical Risk,58,One year,60.3,3563.8,DSL,Yes,No,Credit card (automatic)
3536-IQCTX,0.895,Yes,Critical Risk,32,Month-to-month,85.3,2661.1,Fiber optic,No,No,Electronic check
4713-LZDRV,0.895,Yes,Critical Risk,2,Month-to-month,79.6,195.05,Fiber optic,No,No,Electronic check
2157-MXBJS,0.895,Yes,Critical Risk,13,One year,75.3,989.45,DSL,No,No,Mailed check
6559-ILWKJ,0.895,Yes,Critical Risk,71,Two year,49.35,3515.25,DSL,No,No,Electronic check
5813-UECBU,0.895,Yes,Critical Risk,33,Month-to-month,83.85,2716.3,Fiber optic,No,No,Credit card (automatic)
2575-GFSOE,0.895,Yes,Critical Risk,7,Month-to-month,69.0,506.9,Fiber optic,No,No,Electronic check
2382-BCKQJ,0.895,Yes,Critical Risk,62,One year,100.15,6413.65,Fiber optic,No,No,Electronic check
3009-JWMPU,0.895,Yes,Critical Risk,62,One year,96.75,6125.4,Fiber optic,No,No,Electronic check
2460-FPSYH,0.895,Yes,Critical Risk,40,Month-to-month,55.8,2109.35,DSL,Yes,No,Electronic check
2845-HSJCY,0.895,Yes,Critical Risk,14,Month-to-month,87.25,1258.6,Fiber optic,No,No,Electronic check
0991-BRRFB,0.895,Yes,Critical Risk,18,Month-to-month,49.4,874.8,DSL,Yes,No,Electronic check
8699-ASUFO,0.895,Yes,Critical Risk,7,Month-to-month,74.4,527.9,Fiber optic,No,No,Mailed check
4925-LMHOK,0.895,Yes,Critical Risk,15,Month-to-month,58.6,939.7,DSL,No,Yes,Credit card (automatic)
4307-KTUMW,0.895,Yes,Critical Risk,53,Month-to-month,93.9,5029.2,Fiber optic,Yes,No,Electronic check
9526-BIHHD,0.895,Yes,Critical Risk,1,Month-to-month,29.7,29.7,DSL,Yes,No,Mailed check
7530-HDYDS,0.895,Yes,Critical Risk,38,Month-to-month,84.25,3264.5,Fiber optic,No,Yes,Credit card (automatic)
1853-UDXBW,0.895,Yes,Critical Risk,1,Month-to-month,70.0,70,Fiber optic,No,No,Electronic check
5572-ZDXHY,0.895,Yes,Critical Risk,22,Month-to-month,84.3,1855.65,Fiber optic,No,No,Mailed check
7776-QWNFX,0.895,Yes,Critical Risk,30,Month-to-month,50.4,1527.5,DSL,No,No,Bank transfer (automatic)
2237-ZFSMY,0.895,Yes,Critical Risk,39,One year,95.55,3692.85,Fiber optic,Yes,Yes,Electronic check
2858-MOFSQ,0.895,Yes,Critical Risk,17,One year,55.85,937.5,DSL,No,No,Mailed check
1322-AGOQM,0.895,Yes,Critical Risk,46,Month-to-month,30.3,1380.1,DSL,No,No,Bank transfer (automatic)
0461-CVKMU,0.895,Yes,Critical Risk,23,Month-to-month,83.8,1900.25,Fiber optic,No,Yes,Electronic check
5501-TVMGM,0.895,Yes,Critical Risk,1,Month-to-month,55.25,55.25,DSL,No,No,Electronic check
0471-LVHGK,0.895,Yes,Critical Risk,41,One year,73.0,3001.2,DSL,No,No,Electronic check
1114-CENIM,0.895,Yes,Critical Risk,54,Month-to-month,55.0,3092.65,DSL,No,No,Credit card (automatic)
2207-OBZNX,0.895,Yes,Critical Risk,7,Month-to-month,51.0,354.05,DSL,Yes,No,Mailed check
0867-MKZVY,0.895,Yes,Critical Risk,20,Month-to-month,82.4,1592.35,Fiber optic,Yes,No,Electronic check
0278-YXOOG,0.895,Yes,Critical Risk,5,Month-to-month,21.05,113.85,No,No internet service,No internet service,Mailed check
8637-XJIVR,0.895,Yes,Critical Risk,12,Month-to-month,78.95,927.35,Fiber optic,Yes,No,Electronic check
1699-HPSBG,0.895,Yes,Critical Risk,12,One year,59.8,727.8,DSL,No,Yes,Electronic check
1051-GEJLJ,0.8938,Yes,Critical Risk,2,Month-to-month,19.5,27.55,No,No internet service,No internet service,Mailed check
2886-KEFUM,0.89,Yes,Critical Risk,63,One year,107.5,6873.75,Fiber optic,No,No,Electronic check
5515-AKOAJ,0.89,Yes,Critical Risk,54,Month-to-month,100.1,5440.9,Fiber optic,No,Yes,Electronic check
7136-RVDTZ,0.89,Yes,Critical Risk,70,One year,45.25,3264.45,DSL,No,No,Electronic check
7595-EUIVN,0.89,Yes,Critical Risk,1,Month-to-month,75.8,75.8,Fiber optic,No,No,Electronic check
1265-XTECC,0.89,Yes,Critical Risk,68,One year,96.55,6581.9,Fiber optic,Yes,No,Credit card (automatic)
5174-RNGBH,0.89,Yes,Critical Risk,9,Month-to-month,66.25,620.55,DSL,No,Yes,Mailed check
7767-UXAGJ,0.89,Yes,Critical Risk,1,Month-to-month,50.45,50.45,DSL,No,No,Electronic check
2484-DGXPZ,0.89,Yes,Critical Risk,31,Month-to-month,19.55,658.95,No,No internet service,No internet service,Mailed check
8260-NGFNY,0.89,Yes,Critical Risk,1,Month-to-month,25.2,25.2,DSL,No,No,Mailed check
6038-GCYEC,0.89,Yes,Critical Risk,24,Month-to-month,54.15,1240.25,DSL,No,No,Credit card (automatic)
1518-VOWAV,0.89,Yes,Critical Risk,9,Month-to-month,74.65,703.55,DSL,Yes,No,Electronic check
1142-WACZW,0.89,Yes,Critical Risk,2,Month-to-month,29.85,75.6,DSL,No,Yes,Bank transfer (automatic)
0917-EZOLA,0.89,Yes,Critical Risk,72,Two year,104.15,7689.95,Fiber optic,No,No,Bank transfer (automatic)
3763-GCZHZ,0.89,Yes,Critical Risk,66,One year,104.05,6890,Fiber optic,No,Yes,Electronic check
0748-RDGGM,0.89,Yes,Critical Risk,70,One year,109.5,7534.65,Fiber optic,Yes,Yes,Bank transfer (automatic)
3419-SNJJD,0.89,Yes,Critical Risk,65,Month-to-month,105.25,6786.4,Fiber optic,Yes,No,Bank transfer (automatic)
9259-PACGQ,0.89,Yes,Critical Risk,34,Month-to-month,62.65,2274.9,DSL,Yes,Yes,Electronic check
4083-EUGRJ,0.89,Yes,Critical Risk,9,Month-to-month,20.25,178.5,No,No internet service,No internet service,Mailed check
1120-BMWUB,0.89,Yes,Critical Risk,16,Month-to-month,53.9,834.15,DSL,No,Yes,Mailed check
8496-EJAUI,0.89,Yes,Critical Risk,19,Month-to-month,73.85,1424.5,Fiber optic,No,No,Credit card (automatic)
1725-MIMXW,0.89,Yes,Critical Risk,1,Month-to-month,19.45,19.45,No,No internet service,No internet service,Mailed check
0268-QKIWO,0.89,Yes,Critical Risk,3,Month-to-month,19.75,58.85,No,No internet service,No internet service,Electronic check
1513-XNPPH,0.89,Yes,Critical Risk,12,Month-to-month,89.4,1095.65,Fiber optic,No,Yes,Electronic check
2815-CPTUL,0.89,Yes,Critical Risk,5,Month-to-month,70.25,331.9,Fiber optic,No,No,Mailed check
2027-OAQQC,0.89,Yes,Critical Risk,43,Month-to-month,49.05,2076.2,DSL,No,No,Bank transfer (automatic)
3627-FCRDW,0.89,Yes,Critical Risk,9,Month-to-month,71.0,672.55,Fiber optic,No,No,Electronic check
3104-OWCGK,0.89,Yes,Critical Risk,60,One year,90.95,5453.4,Fiber optic,No,No,Electronic check
9360-AHGNL,0.89,Yes,Critical Risk,43,One year,109.55,4830.25,Fiber optic,Yes,Yes,Mailed check
2150-UWTFY,0.89,Yes,Critical Risk,22,Month-to-month,61.15,1422.05,DSL,Yes,No,Mailed check
9170-CCKOU,0.89,Yes,Critical Risk,17,Month-to-month,90.2,1454.15,Fiber optic,Yes,No,Credit card (automatic)
3757-NJYBX,0.89,Yes,Critical Risk,32,Month-to-month,106.35,3520.75,Fiber optic,No,No,Bank transfer (automatic)
6804-GDMOI,0.89,Yes,Critical Risk,61,Two year,106.6,6428.4,Fiber optic,No,Yes,Electronic check
0576-WNXXC,0.89,Yes,Critical Risk,27,Month-to-month,95.55,2510.2,Fiber optic,No,No,Electronic check
1899-VXWXM,0.89,Yes,Critical Risk,48,One year,106.1,5082.8,Fiber optic,No,No,Credit card (automatic)
9572-MTILT,0.89,Yes,Critical Risk,59,Month-to-month,106.75,6252.9,Fiber optic,Yes,Yes,Electronic check
5708-EVONK,0.89,Yes,Critical Risk,58,Month-to-month,93.4,5435.6,Fiber optic,Yes,No,Bank transfer (automatic)
7721-JXEAW,0.89,Yes,Critical Risk,59,Month-to-month,41.05,2452.7,DSL,No,No,Bank transfer (automatic)
0883-EIBTI,0.89,Yes,Critical Risk,2,Month-to-month,19.5,31.55,No,No internet service,No internet service,Mailed check
4143-HHPMK,0.89,Yes,Critical Risk,52,Month-to-month,85.35,4338.6,Fiber optic,No,No,Electronic check
0516-WJVXC,0.885,Yes,Critical Risk,5,Month-to-month,54.2,308.25,DSL,Yes,Yes,Electronic check
2311-QYMUQ,0.885,Yes,Critical Risk,16,Month-to-month,89.45,1430.25,Fiber optic,No,No,Credit card (automatic)
1208-DNHLN,0.885,Yes,Critical Risk,23,One year,48.35,1067.15,DSL,No,No,Credit card (automatic)
0634-SZPQA,0.885,Yes,Critical Risk,23,Month-to-month,90.05,2169.8,Fiber optic,Yes,No,Bank transfer (automatic)
5180-UCIIQ,0.885,Yes,Critical Risk,22,Month-to-month,40.05,880.2,DSL,Yes,No,Mailed check
9518-RWHZL,0.885,Yes,Critical Risk,64,One year,100.05,6254.2,Fiber optic,No,No,Credit card (automatic)
9835-ZIITK,0.885,Yes,Critical Risk,66,One year,110.85,7491.75,Fiber optic,No,Yes,Electronic check
5073-WXOYN,0.885,Yes,Critical Risk,60,Month-to-month,50.8,3027.4,DSL,No,No,Electronic check
0637-UBJRP,0.885,Yes,Critical Risk,13,Month-to-month,84.05,1095.3,Fiber optic,Yes,No,Electronic check
7639-SUPCW,0.885,Yes,Critical Risk,22,Month-to-month,48.8,1054.6,DSL,Yes,No,Credit card (automatic)
1228-FZFRV,0.885,Yes,Critical Risk,50,Month-to-month,105.95,5341.8,Fiber optic,Yes,No,Credit card (automatic)
8945-MUQUF,0.885,Yes,Critical Risk,51,One year,94.8,4837.6,Fiber optic,Yes,No,Electronic check
4390-KYULV,0.885,Yes,Critical Risk,3,Month-to-month,20.55,51.15,No,No internet service,No internet service,Credit card (automatic)
4554-YGZIH,0.885,Yes,Critical Risk,49,Month-to-month,90.05,4547.25,Fiber optic,No,No,Credit card (automatic)
6532-YLWSI,0.885,Yes,Critical Risk,53,One year,20.8,1021.8,No,No internet service,No internet service,Bank transfer (automatic)
0875-CABNR,0.885,Yes,Critical Risk,10,Month-to-month,84.6,865.55,Fiber optic,No,No,Credit card (automatic)
3957-LXOLK,0.885,Yes,Critical Risk,28,Month-to-month,106.15,3152.5,Fiber optic,No,No,Electronic check
6023-YEBUP,0.885,Yes,Critical Risk,3,Month-to-month,100.95,329.95,Fiber optic,No,No,Electronic check
6986-IJDHX,0.885,Yes,Critical Risk,39,Month-to-month,86.3,3266,Fiber optic,No,No,Mailed check
4488-PSYCG,0.885,Yes,Critical Risk,16,Month-to-month,20.25,327.45,No,No internet service,No internet service,Bank transfer (automatic)
7632-MNYOY,0.885,Yes,Critical Risk,66,One year,110.9,7432.05,Fiber optic,No,Yes,Credit card (automatic)
2834-JRTUA,0.885,Yes,Critical Risk,71,Two year,108.05,7532.15,Fiber optic,Yes,Yes,Electronic check
0022-TCJCI,0.885,Yes,Critical Risk,45,One year,62.7,2791.5,DSL,Yes,No,Credit card (automatic)
4081-DYXAV,0.885,Yes,Critical Risk,19,One year,44.85,893.55,DSL,No,No,Credit card (automatic)
8624-GIOUT,0.885,Yes,Critical Risk,49,Month-to-month,59.75,2934.3,DSL,Yes,No,Credit card (automatic)
